ID,Name,Votes,Description,Date,Status,URL
WEBFLOW-I-1,Granular permissions (per team or per project),490,Add granular permissions for team members on a site by site basis instead of on the account level.  Specific users to work on specific projects in specific roles.,11/01/2017,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1
WEBFLOW-I-2808,Ability to edit links of link blocks in the Editor,238,Would be great if this feature will be reintroduced so that clients can change not only the text of link blocks but also the link itself.,04/05/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-2808
WEBFLOW-I-1982,Unique page passwords per collection item,311,Ability to password protect individual collection items,23/04/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1982
WEBFLOW-I-6079,Sort Orders based on Product,1,We can already sort/filter orders by order number or customer and by status and I would suggest that Webflow create another option to see at-a-glance which customers purchased which product (or category) for later email targeting.In my case we're selling a digital product (A webinar) where customers will receive the link 24 hours in advance via email. Currently we need to track this individually/ manually and an easy sort option would be so appreciated! ,21/06/2023,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-6079
WEBFLOW-I-6078,Add a basic Table of Contents (TOC) feature in the CMS which would greatly improve the look and search engine optimization (SEO) of articles on content-rich websites such as blogs and knowledge bases.,1,Hey Webflow Community I hope you’re all doing great.I wanted to bring up something that’s been bothering a bit. The current temporary solutions for a Table of Content in the Webflow CMS are just too clunky especially for us non-developers. It’s time-consuming and frustrating to deal with. Most solutions are from third-parties and not from Webflow direct.Why do I request this? Table of Contents make articles look better and can lead to better SEO rankings. I’m not asking for anything fancy here. Just a basic Table of Content feature like what Google Docs or even MS Word has.It would be a game-changer for content-heavy websites like blogs and knowledge bases. I really hope the Webflow development team considers this,21/06/2023,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-6078
DESIGNER-I-20,Populate form elements with CMS collection data,465,It would be nice to be able to populate form elements (select radio checkboxes) with content from a CMS Collection. For the ability to send form data to the CMS see this idea: https://wishlist.webflow.com/ideas/WEBFLOW-I-663,06/01/2017,None,https://wishlist.webflow.com/ideas/DESIGNER-I-20
WEBFLOW-I-2158,CMS Lightbox Captions,279,The new CMS Lightbox Gallery feature is fantastic but one area that I feel it is lacking in is the ability to offer a CMS Caption field to be displayed within the gallery.,27/07/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-2158
WEBFLOW-I-2013,Custom Form input fields for personalised product orders in Ecommerce,291,Allow customers to enter customisation details to orders. For example a name or personalised message can be added to a product. I have clients asking for this feature as they wish to move away from other platforms such as Etsy. But they can't because there are no customisation options for their products in Webflow.,07/05/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-2013
WEBFLOW-I-3153,Stripe Przelewy24 (P24) payments with Ecommerce,200,Przelewy24 (P24) enables customers in Poland to pay directly via online payouts from their bank account. Customers are redirected to their bank's payment page to log in and approve payments. Everybody in Poland uses this.,24/07/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-3153
WEBFLOW-I-1850,Next/Previous Post Links (NOT for the dynamic list for the actual post pages/templates),291,So I apologize if this already mentioned but I couldn't find it anywhere only the wishlist item that is shipped regarding the pagination of the lists. When that shipped I really thought you'd also be able to navigate from one post to the next (or previous). I know there are workarounds for this but the ones that can be done in Webflow (no additional code) aren't suitable for blogs with more than 10-20 posts. It seems like it would have gone hand in hand with the pagination of the lists. Can we pretty please with sugar on top get this? Admin Note:A current workaround requires the use of two additional fields in a collection either a reference field or a link field where the next/previous posts can be connected accordingly.,21/02/2019,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-1850
WEBFLOW-I-100,Client Billing in Native Currency,418,At the moment I can't set up Client Billing as its in dollars and we bill in GBP Sterling. This means that every month the price could be different due to varying exchange rates so i'm not able to pitch directly to the client "Your Website will cost X per month" as it will fluctuate.  If Client Billing could be set to pounds i'd be able to utilise this feature.,18/01/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-100
WEBFLOW-I-74,The ability to have multiple page templates per collection.,402,I was thinking about this idea a lot the other day. Currently I conceptualize the CMS like this: The creation of a collection creates a template (collection page). The Template then has to be used with that URL string. Unless the collection is for internal use then the generated template will remain blank and in the template list. If we could create template pages independent of a collection then we could create designs that could fit multiple industries and flip the design on the fly for a new client. And it would allow us to create different sub-pages in the collection. This is very similar to the way Modx works and find it useful for larger sites. When creating a page in the collection I imagine the only option would be to choose a template. Once the template is chosen the form fields that were set up for that template would appear. Hope that's clear. It's clear in my head but hard to get out in writing.,18/01/2017,None,https://wishlist.webflow.com/ideas/WEBFLOW-I-74
WEBFLOW-I-2518,Clear all styles for an entire breakpoint with one click,213,Hi team! When a client comes back with changes in the design I usually start doing the changes in Desktop and then continue to do the changes on Tablet Mobile landscape and portrait. The problem I'm facing is that I probably have custom styles on Tablet Mobile landscape and portrait view and now I need to find those custom styles and delete or change them. My wish is to have a "Clear all styles of the children of this element" that have been added specifically for Tablet Mobile landscape or portrait breakpoints. So if I have a div block that is acting as a container of cards for instance I can select that div block and clear the styles in that div block.  Having this image as an example if I clicked “clear all styles” of this div block the blue styles would be reset. Just like holding down option and clicking on the blue style I want to reset but this would in one click clear all blue styles.,22/01/2020,Reviewed,https://wishlist.webflow.com/ideas/WEBFLOW-I-2518
